player,id,minute,result,X,Y,xG,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,club,position
Alexandre Lacazette,414780,84,Goal,0.8330000305175781,0.479000015258789,0.3925497531890869,a,3277,OpenPlay,2020,RightFoot,14741,Sheffield United,Arsenal,0,3,2021-04-11T18:00:00Z,Thomas Partey,Throughball,Arsenal,ST
Alexandre Lacazette,396612,63,Goal,0.955,0.504000015258789,0.61026763916015625,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02T20:00:00Z,Kieran Tierney,Cross,Arsenal,ST
Alexandre Lacazette,399656,65,SavedShot,0.9590000152587892,0.5790000152587891,0.3805654942989349,h,3277,OpenPlay,2020,Head,14615,Arsenal,Newcastle United,3,0,2021-01-18T20:00:00Z,Bukayo Saka,Cross,Arsenal,ST
Alexandre Lacazette,380008,58,SavedShot,0.8809999847412109,0.3759999847412109,0.2933057844638824,a,3277,OpenPlay,2020,RightFoot,14115,Liverpool,Arsenal,3,1,2020-09-28T19:15:00Z,Willian,Throughball,Arsenal,ST
Alexandre Lacazette,411857,51,SavedShot,0.8180000305175781,0.425,0.0633937567472457,a,3277,OpenPlay,2020,LeftFoot,14724,West Ham,Arsenal,3,3,2021-03-21T15:00:00Z,Martin Odegaard,Pass,Arsenal,ST
Alexandre Lacazette,377745,24,Goal,0.9230000305175782,0.4859999847412109,0.3599128723144531,h,3277,OpenPlay,2020,Head,14099,Arsenal,West Ham,2,1,2020-09-19T19:00:00Z,Pierre-Emerick Aubameyang,Chipped,Arsenal,ST
Alexandre Lacazette,390932,46,SavedShot,0.9280000305175782,0.3940000152587891,0.0591694377362728,a,3277,SetPiece,2020,Head,14542,Tottenham,Arsenal,2,0,2020-12-06T16:30:00Z,Bukayo Saka,Cross,Arsenal,ST
Alexandre Lacazette,395889,65,Goal,0.8640000152587891,0.4529999923706054,0.1000917628407478,a,3277,OpenPlay,2020,RightFoot,14585,Brighton,Arsenal,0,1,2020-12-29T18:00:00Z,Bukayo Saka,Pass,Arsenal,ST
Alexandre Lacazette,396609,54,SavedShot,0.975999984741211,0.3240000152587891,0.3042884171009063,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02T20:00:00Z,Dani Ceballos,Chipped,Arsenal,ST
Alexandre Lacazette,384075,3,MissedShots,0.9590000152587892,0.5659999847412109,0.0543046779930591,h,3277,FromCorner,2020,Head,14485,Arsenal,Leicester,0,1,2020-10-25T19:15:00Z,Dani Ceballos,OffsidePass,Arsenal,ST
Alexandre Lacazette,410591,4,BlockedShot,0.7859999847412109,0.7330000305175781,0.0164998155087232,h,3277,OpenPlay,2020,RightFoot,14705,Arsenal,Tottenham,2,1,2021-03-14T16:30:00Z,Kieran Tierney,Pass,Arsenal,ST
Alexandre Lacazette,401826,15,SavedShot,0.7240000152587891,0.6290000152587889,0.0186284594237804,h,3277,OpenPlay,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30T17:30:00Z,Gabriel Martinelli,Pass,Arsenal,ST
Alexandre Lacazette,380011,62,SavedShot,0.8480000305175781,0.485,0.3287828266620636,a,3277,OpenPlay,2020,RightFoot,14115,Liverpool,Arsenal,3,1,2020-09-28T19:15:00Z,Dani Ceballos,Throughball,Arsenal,ST
Alexandre Lacazette,392407,27,SavedShot,0.906999969482422,0.5359999847412109,0.4257093369960785,h,3277,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13T19:15:00Z,Kieran Tierney,Pass,Arsenal,ST
Alexandre Lacazette,386899,40,MissedShots,0.9259999847412108,0.4370000076293945,0.2395770847797393,h,3277,OpenPlay,2020,Head,14505,Arsenal,Aston Villa,0,3,2020-11-08T19:15:00Z,Kieran Tierney,Cross,Arsenal,ST
Alexandre Lacazette,410599,37,BlockedShot,0.9459999847412108,0.4879999923706055,0.1245817467570304,h,3277,OpenPlay,2020,RightFoot,14705,Arsenal,Tottenham,2,1,2021-03-14T16:30:00Z,Bukayo Saka,Cross,Arsenal,ST
Alexandre Lacazette,396607,43,SavedShot,0.97,0.6409999847412109,0.2858028411865234,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02T20:00:00Z,Kieran Tierney,TakeOn,Arsenal,ST
Alexandre Lacazette,411850,37,MissedShots,0.8959999847412109,0.485,0.0813161879777908,a,3277,OpenPlay,2020,RightFoot,14724,West Ham,Arsenal,3,3,2021-03-21T15:00:00Z,Calum Chambers,Cross,Arsenal,ST
Alexandre Lacazette,390939,87,MissedShots,0.8159999847412109,0.4659999847412109,0.0525278896093368,a,3277,OpenPlay,2020,LeftFoot,14542,Tottenham,Arsenal,2,0,2020-12-06T16:30:00Z,Eddie Nketiah,BallTouch,Arsenal,ST
Alexandre Lacazette,410596,25,MissedShots,0.9180000305175782,0.5820000076293945,0.3897408246994018,h,3277,OpenPlay,2020,RightFoot,14705,Arsenal,Tottenham,2,1,2021-03-14T16:30:00Z,Emile Smith-Rowe,Pass,Arsenal,ST
Alexandre Lacazette,401193,71,Goal,0.9740000152587892,0.519000015258789,0.9138370156288148,a,3277,OpenPlay,2020,LeftFoot,14632,Southampton,Arsenal,1,3,2021-01-26T20:15:00Z,Bukayo Saka,Pass,Arsenal,ST
Alexandre Lacazette,411855,46,BlockedShot,0.9009999847412108,0.5809999847412111,0.058225117623806,a,3277,OpenPlay,2020,RightFoot,14724,West Ham,Arsenal,3,3,2021-03-21T15:00:00Z,Calum Chambers,Chipped,Arsenal,ST
Alexandre Lacazette,414769,42,BlockedShot,0.8080000305175781,0.6759999847412109,0.0382757037878036,a,3277,OpenPlay,2020,RightFoot,14741,Sheffield United,Arsenal,0,3,2021-04-11T18:00:00Z,Dani Ceballos,Pass,Arsenal,ST
Alexandre Lacazette,390935,67,SavedShot,0.9009999847412108,0.4279999923706055,0.0476159527897834,a,3277,OpenPlay,2020,Head,14542,Tottenham,Arsenal,2,0,2020-12-06T16:30:00Z,Héctor Bellerín,Cross,Arsenal,ST
Alexandre Lacazette,401176,0,SavedShot,0.85,0.6040000152587891,0.3250550329685211,a,3277,OpenPlay,2020,RightFoot,14632,Southampton,Arsenal,1,3,2021-01-26T20:15:00Z,Granit Xhaka,Throughball,Arsenal,ST
Alexandre Lacazette,394172,94,MissedShots,0.919000015258789,0.4370000076293945,0.0409578569233417,a,3277,OpenPlay,2020,Head,14569,Everton,Arsenal,2,1,2020-12-19T17:30:00Z,Kieran Tierney,Aerial,Arsenal,ST
Alexandre Lacazette,384083,27,SavedShot,0.9490000152587892,0.4640000152587891,0.088326595723629,h,3277,OpenPlay,2020,Head,14485,Arsenal,Leicester,0,1,2020-10-25T19:15:00Z,Kieran Tierney,Aerial,Arsenal,ST
Alexandre Lacazette,414773,55,MissedShots,0.8180000305175781,0.4720000076293945,0.0767438858747482,a,3277,OpenPlay,2020,RightFoot,14741,Sheffield United,Arsenal,0,3,2021-04-11T18:00:00Z,Nicolas Pepe,Pass,Arsenal,ST
Alexandre Lacazette,415645,45,MissedShots,0.7619999694824219,0.4879999923706055,0.026292186230421,h,3277,OpenPlay,2020,RightFoot,14745,Arsenal,Fulham,1,1,2021-04-18T12:30:00Z,Dani Ceballos,Pass,Arsenal,ST
Alexandre Lacazette,411868,81,Goal,0.9640000152587892,0.545,0.5470501780509949,a,3277,OpenPlay,2020,Head,14724,West Ham,Arsenal,3,3,2021-03-21T15:00:00Z,Nicolas Pepe,Cross,Arsenal,ST
Alexandre Lacazette,414767,32,Goal,0.894000015258789,0.575,0.3987177908420563,a,3277,OpenPlay,2020,RightFoot,14741,Sheffield United,Arsenal,0,3,2021-04-11T18:00:00Z,Dani Ceballos,Pass,Arsenal,ST
Alexandre Lacazette,376493,77,MissedShots,0.9690000152587892,0.41,0.0701839700341224,a,3277,FromCorner,2020,Head,14086,Fulham,Arsenal,0,3,2020-09-12T11:30:00Z,Nicolas Pepe,Cross,Arsenal,ST
Alexandre Lacazette,410602,55,SavedShot,0.7859999847412109,0.3970000076293945,0.0323367901146411,h,3277,OpenPlay,2020,RightFoot,14705,Arsenal,Tottenham,2,1,2021-03-14T16:30:00Z,Martin Odegaard,Pass,Arsenal,ST
Anwar El Ghazi,423953,47,MissedShots,0.8959999847412109,0.575,0.05322357639670372,h,5612,SetPiece,2020,Head,14806,Aston Villa,Chelsea,2,1,2021-05-23T15:00:00Z,Jack Grealish,Cross,Aston Villa,W
Anwar El Ghazi,393665,59,SavedShot,0.87,0.6819999694824219,0.0503263287246227,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,393670,65,SavedShot,0.8830000305175781,0.6120000076293945,0.097936563193798,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,394771,4,Goal,0.983000030517578,0.5429999923706055,0.6609469056129456,a,5612,OpenPlay,2020,RightFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Bertrand Traoré,Chipped,Aston Villa,W
Anwar El Ghazi,394777,46,SavedShot,0.6659999847412109,0.725,0.0143146170303225,a,5612,OpenPlay,2020,RightFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,409676,56,BlockedShot,0.860999984741211,0.295,0.0306161250919103,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Trézéguet,Pass,Aston Villa,W
Anwar El Ghazi,395855,49,Goal,0.955999984741211,0.5870000076293945,0.3538708984851837,a,5612,OpenPlay,2020,RightFoot,14586,Chelsea,Aston Villa,1,1,2020-12-28T17:30:00Z,Matthew Cash,Cross,Aston Villa,W
Anwar El Ghazi,412052,60,ShotOnPost,0.755,0.765,0.0137345036491751,h,5612,OpenPlay,2020,RightFoot,14606,Aston Villa,Tottenham,0,2,2021-03-21T19:30:00Z,Matt Targett,Pass,Aston Villa,W
Anwar El Ghazi,393667,61,BlockedShot,0.8569999694824219,0.6390000152587889,0.0619744248688221,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,418056,28,SavedShot,0.7759999847412109,0.6490000152587889,0.0230798348784446,h,5612,OpenPlay,2020,RightFoot,14756,Aston Villa,West Bromwich Albion,2,2,2021-04-25T18:00:00Z,John McGinn,Pass,Aston Villa,W
Anwar El Ghazi,421591,78,MissedShots,0.8240000152587891,0.3609999847412109,0.04568139091134072,h,5612,OpenPlay,2020,LeftFoot,14616,Aston Villa,Everton,0,0,2021-05-13T21:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,395844,6,BlockedShot,0.8719999694824219,0.35,0.0435941182076931,a,5612,FromCorner,2020,RightFoot,14586,Chelsea,Aston Villa,1,1,2020-12-28T17:30:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,395640,40,SavedShot,0.899000015258789,0.585,0.3055271208286285,h,5612,OpenPlay,2020,RightFoot,14576,Aston Villa,Crystal Palace,3,0,2020-12-26T15:00:00Z,Ollie Watkins,Cross,Aston Villa,W
Anwar El Ghazi,393648,11,BlockedShot,0.8180000305175781,0.7119999694824218,0.0291488971561193,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Tyrone Mings,TakeOn,Aston Villa,W
Anwar El Ghazi,420665,49,SavedShot,0.8219999694824218,0.5,0.07824671268463135,h,5612,OpenPlay,2020,RightFoot,14776,Aston Villa,Manchester United,1,3,2021-05-09T13:05:00Z,Ross Barkley,Pass,Aston Villa,W
Anwar El Ghazi,393673,73,MissedShots,0.769000015258789,0.5259999847412109,0.0311934761703014,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Jack Grealish,TakeOn,Aston Villa,W
Anwar El Ghazi,409667,22,SavedShot,0.7769999694824219,0.7,0.0215091500431299,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Jacob Ramsey,Pass,Aston Villa,W
Anwar El Ghazi,406913,23,MissedShots,0.7519999694824219,0.515,0.0266583133488893,a,5612,OpenPlay,2020,RightFoot,14691,Leeds,Aston Villa,0,1,2021-02-27T17:30:00Z,Ollie Watkins,Pass,Aston Villa,W
Anwar El Ghazi,394788,89,SavedShot,0.8690000152587891,0.5820000076293945,0.1162919104099273,a,5612,OpenPlay,2020,RightFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Jack Grealish,TakeOn,Aston Villa,W
Anwar El Ghazi,396254,53,MissedShots,0.8719999694824219,0.7069999694824218,0.0451746694743633,a,5612,OpenPlay,2020,RightFoot,14596,Manchester United,Aston Villa,2,1,2021-01-01T20:00:00Z,Ollie Watkins,Pass,Aston Villa,W
Anwar El Ghazi,393664,55,MissedShots,0.730999984741211,0.5120000076293946,0.0151298819109797,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Ollie Watkins,BallRecovery,Aston Villa,W
Anwar El Ghazi,413899,93,MissedShots,0.9080000305175782,0.509000015258789,0.0729943811893463,a,5612,OpenPlay,2020,Head,14739,Liverpool,Aston Villa,2,1,2021-04-10T14:00:00Z,Matthew Cash,Cross,Aston Villa,W
Anwar El Ghazi,409672,46,BlockedShot,0.8119999694824219,0.7180000305175781,0.0242515634745359,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Matt Targett,Pass,Aston Villa,W
Anwar El Ghazi,423277,46,MissedShots,0.879000015258789,0.6390000152587889,0.09588149935007095,a,5612,OpenPlay,2020,RightFoot,14803,Tottenham,Aston Villa,1,2,2021-05-19T17:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,409670,40,BlockedShot,0.769000015258789,0.685,0.015557543374598,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Douglas Luiz,Chipped,Aston Villa,W
Anwar El Ghazi,422311,47,MissedShots,0.6990000152587891,0.43900001525878907,0.01415987499058246,a,5612,OpenPlay,2020,RightFoot,14794,Crystal Palace,Aston Villa,3,2,2021-05-16T11:00:00Z,Ollie Watkins,HeadPass,Aston Villa,W
Anwar El Ghazi,418069,59,BlockedShot,0.769000015258789,0.5729999923706055,0.0266128797084093,h,5612,OpenPlay,2020,RightFoot,14756,Aston Villa,West Bromwich Albion,2,2,2021-04-25T18:00:00Z,Bertrand Traoré,Pass,Aston Villa,W
Anwar El Ghazi,409686,90,SavedShot,0.904000015258789,0.6759999847412109,0.3192242383956909,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Ross Barkley,Pass,Aston Villa,W
Anwar El Ghazi,406905,4,Goal,0.933000030517578,0.48,0.4626844227313995,a,5612,FromCorner,2020,LeftFoot,14691,Leeds,Aston Villa,0,1,2021-02-27T17:30:00Z,Ollie Watkins,Pass,Aston Villa,W
Anwar El Ghazi,394780,54,BlockedShot,0.7469999694824219,0.4459999847412109,0.0288689900189638,a,5612,OpenPlay,2020,RightFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Tyrone Mings,Pass,Aston Villa,W
Anwar El Ghazi,418051,7,BlockedShot,0.7980000305175782,0.5890000152587891,0.0341597981750965,h,5612,OpenPlay,2020,RightFoot,14756,Aston Villa,West Bromwich Albion,2,2,2021-04-25T18:00:00Z,Bertrand Traoré,Pass,Aston Villa,W
Anwar El Ghazi,407967,81,BlockedShot,0.8469999694824218,0.534000015258789,0.0778131484985351,a,5612,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03T18:00:00Z,Ross Barkley,Pass,Aston Villa,W
Anwar El Ghazi,423285,52,BlockedShot,0.885,0.6419999694824219,0.09980931133031844,a,5612,OpenPlay,2020,RightFoot,14803,Tottenham,Aston Villa,1,2,2021-05-19T17:00:00Z,Jack Grealish,Pass,Aston Villa,W
Anwar El Ghazi,395646,49,SavedShot,0.7830000305175782,0.3759999847412109,0.0370293445885181,h,5612,OpenPlay,2020,RightFoot,14576,Aston Villa,Crystal Palace,3,0,2020-12-26T15:00:00Z,Matthew Cash,Pass,Aston Villa,W
Anwar El Ghazi,396260,71,SavedShot,0.8440000152587891,0.695,0.0369575396180152,a,5612,OpenPlay,2020,LeftFoot,14596,Manchester United,Aston Villa,2,1,2021-01-01T20:00:00Z,Bertrand Traoré,Pass,Aston Villa,W
Anwar El Ghazi,394781,58,SavedShot,0.7319999694824219,0.7009999847412111,0.01415420323610299,a,5612,OpenPlay,2020,RightFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Matt Targett,Pass,Aston Villa,W
Anwar El Ghazi,413228,48,BlockedShot,0.7959999847412109,0.6569999694824219,0.030559729784727,h,5612,OpenPlay,2020,RightFoot,14726,Aston Villa,Fulham,3,1,2021-04-04T15:30:00Z,Ollie Watkins,Dispossessed,Aston Villa,W
Anwar El Ghazi,418788,31,ShotOnPost,0.92,0.5359999847412109,0.4621127843856812,a,5612,OpenPlay,2020,RightFoot,14769,Everton,Aston Villa,1,2,2021-05-01T19:00:00Z,Ross Barkley,Rebound,Aston Villa,W
Anwar El Ghazi,393652,22,MissedShots,0.7369999694824219,0.5609999847412109,0.0213641431182622,h,5612,OpenPlay,2020,RightFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Marvelous Nakamba,Pass,Aston Villa,W
Anwar El Ghazi,395653,75,Goal,0.874000015258789,0.3479999923706054,0.1222447454929351,h,5612,OpenPlay,2020,RightFoot,14576,Aston Villa,Crystal Palace,3,0,2020-12-26T15:00:00Z,Ollie Watkins,Pass,Aston Villa,W
Anwar El Ghazi,395639,34,MissedShots,0.8130000305175781,0.6409999847412109,0.042347103357315,h,5612,OpenPlay,2020,RightFoot,14576,Aston Villa,Crystal Palace,3,0,2020-12-26T15:00:00Z,Jack Grealish,TakeOn,Aston Villa,W
Anwar El Ghazi,394784,74,SavedShot,0.86,0.5179999923706055,0.1164918392896652,a,5612,OpenPlay,2020,LeftFoot,14574,West Bromwich Albion,Aston Villa,0,3,2020-12-20T19:15:00Z,Matt Targett,Pass,Aston Villa,W
Anwar El Ghazi,421574,20,MissedShots,0.725,0.500999984741211,0.02097678370773793,h,5612,OpenPlay,2020,RightFoot,14616,Aston Villa,Everton,0,0,2021-05-13T21:00:00Z,John McGinn,Pass,Aston Villa,W
Anwar El Ghazi,420652,6,MissedShots,0.6709999847412109,0.6940000152587891,0.01103172171860933,h,5612,OpenPlay,2020,RightFoot,14776,Aston Villa,Manchester United,1,3,2021-05-09T13:05:00Z,Matt Targett,Pass,Aston Villa,W
Anwar El Ghazi,406919,67,MissedShots,0.8480000305175781,0.72,0.0561128966510295,a,5612,OpenPlay,2020,RightFoot,14691,Leeds,Aston Villa,0,1,2021-02-27T17:30:00Z,Jacob Ramsey,Pass,Aston Villa,W
Anwar El Ghazi,422304,33,Goal,0.921999969482422,0.57,0.3927512168884277,a,5612,OpenPlay,2020,RightFoot,14794,Crystal Palace,Aston Villa,3,2,2021-05-16T11:00:00Z,Ollie Watkins,HeadPass,Aston Villa,W
Anwar El Ghazi,418802,79,Goal,0.8109999847412109,0.5829999923706055,0.04896070435643196,a,5612,OpenPlay,2020,RightFoot,14769,Everton,Aston Villa,1,2,2021-05-01T19:00:00Z,Bertrand Traoré,Pass,Aston Villa,W
Anwar El Ghazi,409678,63,BlockedShot,0.815,0.6459999847412109,0.0372225008904933,a,5612,OpenPlay,2020,RightFoot,14712,Newcastle United,Aston Villa,1,1,2021-03-12T20:00:00Z,Trézéguet,Pass,Aston Villa,W
Anwar El Ghazi,421587,72,MissedShots,0.874000015258789,0.5459999847412109,0.0775950476527214,h,5612,OpenPlay,2020,LeftFoot,14616,Aston Villa,Everton,0,0,2021-05-13T21:00:00Z,Matt Targett,Cross,Aston Villa,W
Bertrand Traoré,413887,53,MissedShots,0.8480000305175781,0.439000015258789,0.1033310070633888,a,695,OpenPlay,2020,LeftFoot,14739,Liverpool,Aston Villa,2,1,2021-04-10T14:00:00Z,Ollie Watkins,Pass,Aston Villa,ST
Bertrand Traoré,395847,18,BlockedShot,0.8480000305175781,0.3459999847412109,0.0537424646317958,a,695,OpenPlay,2020,LeftFoot,14586,Chelsea,Aston Villa,1,1,2020-12-28T17:30:00Z,John McGinn,Pass,Aston Villa,ST
Bertrand Traoré,418071,61,ShotOnPost,0.9619999694824218,0.3340000152587891,0.0669163987040519,h,695,OpenPlay,2020,RightFoot,14756,Aston Villa,West Bromwich Albion,2,2,2021-04-25T18:00:00Z,Ross Barkley,Pass,Aston Villa,ST
Bertrand Traoré,382810,89,SavedShot,0.8880000305175781,0.4520000076293945,0.0556903630495071,a,695,OpenPlay,2020,Head,14479,Leicester,Aston Villa,0,1,2020-10-18T18:15:00Z,John McGinn,Cross,Aston Villa,ST
Bertrand Traoré,423950,27,MissedShots,0.7319999694824219,0.485,0.01996153034269809,h,695,OpenPlay,2020,LeftFoot,14806,Aston Villa,Chelsea,2,1,2021-05-23T15:00:00Z,John McGinn,Pass,Aston Villa,ST
Bertrand Traoré,381521,92,BlockedShot,0.8469999694824218,0.3060000038146973,0.0451031289994716,h,695,OpenPlay,2020,LeftFoot,14466,Aston Villa,Liverpool,7,2,2020-10-04T18:15:00Z,Ahmed Elmohamady,Pass,Aston Villa,ST
Bertrand Traoré,402869,65,SavedShot,0.8059999847412109,0.53,0.0461442582309246,h,695,SetPiece,2020,LeftFoot,14645,Aston Villa,West Ham,1,3,2021-02-03T20:15:00Z,Ezri Konsa Ngoyo,BallTouch,Aston Villa,ST
Bertrand Traoré,399956,51,SavedShot,0.794000015258789,0.3370000076293945,0.0430138707160949,a,695,OpenPlay,2020,LeftFoot,14089,Manchester City,Aston Villa,2,0,2021-01-20T20:00:00Z,Emiliano Martinez,Pass,Aston Villa,ST
Bertrand Traoré,420674,82,SavedShot,0.8440000152587891,0.509000015258789,0.07564900070428847,h,695,OpenPlay,2020,LeftFoot,14776,Aston Villa,Manchester United,1,3,2021-05-09T13:05:00Z,Matt Targett,Pass,Aston Villa,ST
Bertrand Traoré,396256,57,Goal,0.9519999694824218,0.424000015258789,0.5127223730087279,a,695,SetPiece,2020,LeftFoot,14596,Manchester United,Aston Villa,2,1,2021-01-01T20:00:00Z,Jack Grealish,Pass,Aston Villa,ST
Bertrand Traoré,399946,26,MissedShots,0.958000030517578,0.6909999847412109,0.06414399296045299,a,695,OpenPlay,2020,LeftFoot,14089,Manchester City,Aston Villa,2,0,2021-01-20T20:00:00Z,Jack Grealish,Pass,Aston Villa,ST
Bertrand Traoré,407964,76,BlockedShot,0.955999984741211,0.495,0.1003507822751998,a,695,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03T18:00:00Z,Ollie Watkins,BallTouch,Aston Villa,ST
Bertrand Traoré,423290,65,BlockedShot,0.8580000305175781,0.5220000076293946,0.14084580540657046,a,695,OpenPlay,2020,LeftFoot,14803,Tottenham,Aston Villa,1,2,2021-05-19T17:00:00Z,John McGinn,TakeOn,Aston Villa,ST
Bertrand Traoré,401254,49,MissedShots,0.9030000305175782,0.6309999847412109,0.1031796410679817,a,695,OpenPlay,2020,LeftFoot,14626,Burnley,Aston Villa,3,2,2021-01-27T18:00:00Z,Ollie Watkins,Pass,Aston Villa,ST
Bertrand Traoré,421571,10,SavedShot,0.799000015258789,0.4420000076293945,0.04483514651656152,h,695,OpenPlay,2020,LeftFoot,14616,Aston Villa,Everton,0,0,2021-05-13T21:00:00Z,Anwar El Ghazi,Pass,Aston Villa,ST
Bertrand Traoré,400683,71,BlockedShot,0.750999984741211,0.5609999847412109,0.0286995004862546,h,695,OpenPlay,2020,LeftFoot,14535,Aston Villa,Newcastle United,2,0,2021-01-23T20:00:00Z,Jack Grealish,Pass,Aston Villa,ST
Bertrand Traoré,393654,26,SavedShot,0.9180000305175782,0.3390000152587891,0.0456661768257617,h,695,FromCorner,2020,LeftFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,John McGinn,TakeOn,Aston Villa,ST
Bertrand Traoré,401256,52,BlockedShot,0.8819999694824219,0.3220000076293945,0.0609060153365135,a,695,OpenPlay,2020,LeftFoot,14626,Burnley,Aston Villa,3,2,2021-01-27T18:00:00Z,Ollie Watkins,Pass,Aston Villa,ST
Bertrand Traoré,395633,16,ShotOnPost,0.805,0.349000015258789,0.0391629934310913,h,695,OpenPlay,2020,LeftFoot,14576,Aston Villa,Crystal Palace,3,0,2020-12-26T15:00:00Z,Ollie Watkins,TakeOn,Aston Villa,ST
Bertrand Traoré,389839,88,SavedShot,0.7559999847412109,0.3579999923706055,0.0205393135547637,a,695,OpenPlay,2020,LeftFoot,14526,West Ham,Aston Villa,2,1,2020-11-30T20:00:00Z,Jack Grealish,Pass,Aston Villa,ST
Bertrand Traoré,422294,12,BlockedShot,0.7969999694824219,0.265,0.01949388161301613,a,695,OpenPlay,2020,LeftFoot,14794,Crystal Palace,Aston Villa,3,2,2021-05-16T11:00:00Z,Ahmed Elmohamady,Pass,Aston Villa,ST
Bertrand Traoré,418785,28,SavedShot,0.9030000305175782,0.3259999847412109,0.18218828737735748,a,695,OpenPlay,2020,LeftFoot,14769,Everton,Aston Villa,1,2,2021-05-01T19:00:00Z,John McGinn,Pass,Aston Villa,ST
Bertrand Traoré,407956,33,MissedShots,0.885,0.445,0.3879444301128387,a,695,OpenPlay,2020,LeftFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03T18:00:00Z,Ahmed Elmohamady,TakeOn,Aston Villa,ST
Bertrand Traoré,393675,77,BlockedShot,0.879000015258789,0.5129999923706055,0.12050262093544,h,695,OpenPlay,2020,LeftFoot,14556,Aston Villa,Burnley,0,0,2020-12-17T18:00:00Z,Ahmed Elmohamady,Pass,Aston Villa,ST
Bertrand Traoré,420672,80,SavedShot,0.9030000305175782,0.355,0.00970415771007537,h,695,OpenPlay,2020,Head,14776,Aston Villa,Manchester United,1,3,2021-05-09T13:05:00Z,John McGinn,Aerial,Aston Villa,ST
Bertrand Traoré,384952,23,BlockedShot,0.8169999694824219,0.499000015258789,0.0518123507499694,h,695,SetPiece,2020,LeftFoot,14495,Aston Villa,Southampton,3,4,2020-11-01T12:00:00Z,Ross Barkley,Pass,Aston Villa,ST
Bertrand Traoré,402984,30,SavedShot,0.9059999847412108,0.6020000076293945,0.3770269453525543,h,695,OpenPlay,2020,LeftFoot,14655,Aston Villa,Arsenal,1,0,2021-02-06T12:30:00Z,Ross Barkley,TakeOn,Aston Villa,ST
Bertrand Traoré,401249,41,BlockedShot,0.855999984741211,0.5120000076293946,0.0530276633799076,a,695,FromCorner,2020,LeftFoot,14626,Burnley,Aston Villa,3,2,2021-01-27T18:00:00Z,Jack Grealish,Pass,Aston Villa,ST
Bertrand Traoré,423944,15,SavedShot,0.906999969482422,0.7090000152587891,0.05051629990339278,h,695,OpenPlay,2020,LeftFoot,14806,Aston Villa,Chelsea,2,1,2021-05-23T15:00:00Z,Ollie Watkins,TakeOn,Aston Villa,ST
